date,price
2025-08-15,117339.791902133
2025-08-16,117501.21653395
2025-08-17,117542.836877781
2025-08-18,116256.412767409
2025-08-19,112778.344835558
2025-08-20,114252.397551954
2025-08-21,112414.399873365
2025-08-22,116834.249482023
2025-08-23,115359.983467147
2025-08-24,113399.54847315
2025-08-25,110185.354439004
2025-08-26,111842.709992606
2025-08-27,111216.084796292
2025-08-28,112525.597406698
2025-08-29,108480.306666394
2025-08-30,108781.957279257
2025-08-31,108253.360923856
2025-09-01,109162.685579923
2025-09-02,111190.182098454
2025-09-03,111711.519777251
2025-09-04,110724.736377486
2025-09-05,110662.181126285
2025-09-06,110209.188824778
2025-09-07,111131.992386841
2025-09-08,112025.128781188
2025-09-09,111547.439564348
2025-09-10,113975.324894688
2025-09-11,115503.16663193
2025-09-12,116160.143445945
2025-09-13,115970.58488443
2025-09-14,115373.555558868
2025-09-15,115397.252727275
2025-09-16,116762.849686419
2025-09-17,116455.946482253
2025-09-18,117145.49508952
2025-09-19,115655.810464413
2025-09-20,115715.515367818
2025-09-21,115304.47999407
2025-09-22,112696.741017119
2025-09-23,112022.165878612
2025-09-24,113320.56908541
2025-09-25,108963.530135956
2025-09-26,109710.208746677
2025-09-27,109654.810210757
2025-09-28,112142.573627527
2025-09-29,114309.150411194
2025-09-30,114024.227835501
2025-10-01,118503.244517525
2025-10-02,120611.719115911
2025-10-03,122250.151868428
2025-10-04,122380.937084633
2025-10-05,123506.185200277
2025-10-06,124773.508230744
2025-10-07,121518.755935751
2025-10-08,123352.504875232
2025-10-09,121698.030667783
2025-10-10,113201.740641389
2025-10-11,110853.116638839
2025-10-12,115189.571463726
2025-10-13,115222.283021165
2025-10-14,113156.569438269
2025-10-15,110708.669608794
2025-10-16,108076.728620332
2025-10-17,106443.611949846
2025-10-18,107156.003376477
2025-10-19,108621.134857428
2025-10-20,110608.571493266
2025-10-21,108486.102627166
2025-10-22,107618.42667154
2025-10-23,110048.518272916
2025-10-24,110997.804371297
2025-10-25,111620.309373135
2025-10-26,114476.012275086
2025-10-27,114182.794428068
2025-10-28,112950.348632595
2025-10-29,110046.669258373
2025-10-30,108240.765287257
2025-10-31,109573.905556291
2025-11-01,110014.135567761
2025-11-02,110650.209282315
2025-11-03,106521.086738258
2025-11-04,101635.274022723
2025-11-05,103877.959659552
2025-11-06,101322.640294586
2025-11-07,103396.084215925
2025-11-08,102290.137146552
2025-11-09,104709.678616563
2025-11-10,105909.072723217
2025-11-11,102960.775645006
2025-11-12,101521.708594536
2025-11-13,99730.45339562
2025-11-14,94456.393682353
2025-11-15,95508.310198892
2025-11-16,94411.32947183
2025-11-17,92036.725504567
2025-11-18,92819.759215009
2025-11-19,91363.278386934
2025-11-20,86649.972579182
2025-11-21,85051.8019295
2025-11-22,84682.624291477
2025-11-23,86783.847668396
2025-11-24,88229.357407198
2025-11-25,87310.331599504
2025-11-26,90474.226779697
2025-11-27,91279.060571764
2025-11-28,90950.37695911
2025-11-29,90841.452581937
2025-11-30,90406.284485711
2025-12-01,86281.495197769
2025-12-02,91344.732751502
2025-12-03,93619.437508171
2025-12-04,92140.704197958
2025-12-05,89307.09154513
2025-12-06,89244.762081412
2025-12-07,90162.907140071
2025-12-08,90618.053520461
2025-12-09,92723.213720696
2025-12-10,92005.137149574
2025-12-11,92494.176916404
2025-12-12,90307.260285678
2025-12-13,90257.429288589
2025-12-14,88230.774093679
2025-12-15,86413.919019564
2025-12-16,87821.889191091
2025-12-17,86064.94716216
2025-12-18,85450.33120093
2025-12-19,88103.86075721
2025-12-20,88347.94310568
2025-12-21,88577.420383588
2025-12-22,88491.120207881
2025-12-23,87406.43636738
2025-12-24,87642.6088812
2025-12-25,87229.780660109
2025-12-26,87305.956559614
2025-12-27,87807.003210775
2025-12-28,87822.908290768
2025-12-29,87156.562660801
2025-12-30,88414.628560734
2025-12-31,87520.180487429
2026-01-01,88727.670042497
2026-01-02,89926.279249534
2026-01-03,90593.854431804
2026-01-04,91373.215881084
2026-01-05,93926.795648566
2026-01-06,93666.863873143
2026-01-07,91257.155440359
2026-01-08,90983.515781426
2026-01-09,90504.8956034
2026-01-10,90442.01907847
2026-01-11,90819.365989042
2026-01-12,91134.969179515
2026-01-13,95260.4422971
2026-01-14,97007.780788813
2026-01-15,95584.827978785
2026-01-16,95516.077719871
2026-01-17,95099.531925546
2026-01-18,93752.705771882
2026-01-19,92558.463343721
2026-01-20,88312.840532556
2026-01-21,89354.343775121
2026-01-22,89443.397441469
2026-01-23,89412.398499531
2026-01-24,89170.873645315
2026-01-25,86548.322134698
2026-01-26,88307.861207044
2026-01-27,89204.222396445
2026-01-28,89162.09701575
2026-01-29,84570.409061359
2026-01-30,84141.778569673
2026-01-31,78725.858538845
2026-02-01,76937.064066368
2026-02-02,78767.658153459
2026-02-03,75638.956702074
2026-02-04,73172.292032489
2026-02-05,62853.69038446
2026-02-06,70523.954170358
2026-02-07,69296.806773551
2026-02-08,70542.373294639
2026-02-09,70096.406922726
2026-02-10,68779.909812691
2026-02-11,66937.58141158
2026-02-12,66184.577654704
2026-02-13,68838.874905104
2026-02-14,69765.596388243
2026-02-15,68716.583374864
2026-02-16,68907.783536062
2026-02-17,67489.45540268
2026-02-18,66456.353762068
2026-02-19,66918.684174676
2026-02-20,67970.294031332
2026-02-21,67977.90904199
2026-02-22,67585.117189382
2026-02-23,64577.553200674
2026-02-24,64074.110985282
2026-02-25,67947.391855852
2026-02-26,67469.06040327
2026-02-27,65883.990962353
2026-02-28,67008.454357462
2026-03-01,65713.498989112
2026-03-02,68864.036919185
2026-03-03,68321.617848425
2026-03-04,72669.770165222
2026-03-05,70874.986871401
2026-03-06,68148.283399665
2026-03-07,67271.190777718
2026-03-08,66036.157823627
2026-03-09,68459.315370953
2026-03-10,69883.008875799
2026-03-11,70226.818790692
2026-03-12,70544.425354619
2026-03-13,70965.282286005
2026-03-14,71217.10102838
2026-03-15,72681.913253889
2026-03-16,74858.148701003
2026-03-17,73926.278991524
2026-03-18,71255.863502656
2026-03-19,69871.451479612
2026-03-20,70552.625300094
2026-03-21,68733.547794587
2026-03-22,67848.876058218
2026-03-23,70892.828239944
2026-03-24,70524.511759428
2026-03-25,71309.264038563
2026-03-26,68791.110938004
2026-03-27,66321.016242762
2026-03-28,66321.065399947
2026-03-29,65970.428995134
2026-03-30,66699.274368936
2026-03-31,68231.830479933
2026-04-01,68089.055382167
2026-04-02,66891.664568682
2026-04-03,66939.691217153
2026-04-04,67304.249556354
2026-04-05,68985.526426945
2026-04-06,68864.234527573
2026-04-07,71975.621710459
2026-04-08,71117.077134118
2026-04-09,71770.746850051
2026-04-10,72972.70823557
2026-04-11,73053.888084838
2026-04-12,70756.751055
2026-04-13,74514.63006655
2026-04-14,74181.108072289
2026-04-15,74833.506391324
2026-04-16,75149.193022143
2026-04-17,77128.443348581
2026-04-18,75728.456817618
2026-04-19,73856.055014876
2026-04-20,75874.54629353
2026-04-21,76350.252028788
2026-04-22,78194.783348849
2026-04-23,78260.619980451
2026-04-24,77444.795636921
2026-04-25,77619.142198727
2026-04-26,78645.125601709
2026-04-27,77361.299110388
2026-04-28,76345.225210025
2026-04-29,75774.885523012
2026-04-30,76286.577109509
2026-05-01,78172.074221479
2026-05-02,78655.345553319
2026-05-03,78562.550517549
2026-05-04,79830.0
2026-05-05,80878.0
