date,input_price,input_mvrv_ratio,input_miner_revenue,input_etf_flows,input_btc_mc,input_eth_mc,input_stablecoin_supply,input_fed_balance_sheet,raw_mvrv_z,raw_puell,raw_price_200w_ratio,raw_stable_30d,raw_dom_proxy_30d_roc,raw_fed_bs_30d_roc,norm_mvrv_z,norm_puell,norm_price_200w_ratio,norm_stable_30d,norm_dom_proxy_30d_roc,btc_score,btc_score_lagged,regime,action
2025-05-18,106030.637683136,2.3240704676353836,54306097.01962972,0.0,2104889720872.83,296863390804.25,227186333836.5599,6713270.0,1.1188748081686346,1.4571865994142201,2.24180396481307,0.02161842934173408,-0.023296630442100064,-0.002057792101901712,82.47719812711561,41.854910755594574,83.2277728486137,25.45673736371637,80.28080395496585,63.69903269681011,62.9451197752645,BULL,DEPLOY_ALTS
2025-05-19,105629.415804367,2.309462953385517,47269611.232030995,667400000.0,2098485415895.05,305077067863.078,227152841748.81,6713270.0,1.0901320952548397,1.2670455636162323,2.230804261569981,0.021256316978717216,-0.026221638328975394,-0.002057792101901712,81.22537984447871,33.607122922184715,82.54155399300929,25.228005562182393,83.30788161112514,61.392694477931514,60.285252180050556,BULL,DEPLOY_ALTS
2025-05-20,106786.71995834,2.3328187609635207,50181409.10694699,329200000.0,2121778617273.82,304737250158.374,227569482388.65002,6713270.0,1.1339562176847562,1.3437042434150361,2.252635286212505,0.02304224025002921,-0.026509999767797554,-0.002057792101901712,83.13403188587866,36.932362652347834,83.90348716664072,26.356101393667785,83.6063055819709,63.26804342942596,60.67351097462369,BULL,DEPLOY_ALTS
2025-05-21,109665.863716253,2.387132485847717,50215923.08167141,607100000.0,2178838967665.5,308934701949.715,230125775992.06995,6688726.0,1.2370846533864792,1.3428606329596933,2.3106793068854765,0.035103060139353603,-0.02811891275285272,-0.005706311162009592,87.62553766886973,36.89576918360758,87.52457589609438,33.9744357644651,85.27136247621667,66.63982038807312,60.82839929818233,BULL,DEPLOY_ALTS
2025-05-22,111560.356938144,2.4191148692725477,53179034.2682833,934800000.0,2214712145787.25,320733890913.399,230507811515.06,6688726.0,1.2968997840106555,1.4201608843174727,2.3477998461988245,0.030058945316623342,-0.02659030673305207,-0.005706311162009592,90.23063880592076,40.24883849866894,89.84034873505962,30.788271500602043,83.68941490323006,68.0866532288687,60.760397792047,BULL,DEPLOY_ALTS
2025-05-23,107216.668568706,2.325244185229265,52585155.21296848,211700000.0,2131595896624.44,304038733414.04,230818609155.37012,6688726.0,1.115783777124379,1.4027936292239656,2.253887356612887,0.028981874550789488,-0.02285372331997848,-0.005679262308363575,82.34257586007344,39.495495409636135,83.98159784820172,30.107929259325715,79.82244134365669,63.871399703335946,60.003624104604974,BULL,DEPLOY_ALTS
2025-05-24,107831.363743804,2.3375230632787902,48076685.248128295,0.0,2142540077685.22,305369227833.422,230853348799.42007,6688726.0,1.138360835952224,1.2813788278531284,2.2643063623982007,0.025187204770907412,-0.02446890673095692,-0.005679262308363575,83.32586421888738,34.22885994959693,84.63158976784969,27.7109891279595,81.49398747380918,62.78733932321023,59.740329678795426,NEUTRAL,HOLD
2025-05-25,108861.810377443,2.3575883785824456,51813216.186532274,0.0,2163072841533.61,307423642894.065,230850171326.13004,6688726.0,1.175876736903265,1.3793847230753746,2.2834302042136883,0.020651797175868847,-0.023975895464147245,-0.005679262308363575,84.95977716374264,38.480082347876504,85.82463475782508,24.846154739922472,80.98377230594903,64.0981811292402,63.69903269681011,BULL,DEPLOY_ALTS
2025-05-26,109377.715132631,2.3615409622706873,52858484.00309112,0.0,2173059855839.42,309319360637.784,231142903983.91003,6688726.0,1.1824038829595165,1.4056172722635738,2.2917760420240474,0.020702914433130548,-0.022197910531720155,-0.005679262308363575,85.24405098268115,39.61797716961095,86.34529164689913,24.878443453418843,79.14374360514188,64.39290879511393,61.392694477931514,BULL,DEPLOY_ALTS
2025-05-27,109068.456949014,2.3483230152239987,48677715.67332897,385400000.0,2167551887130.01,321357595434.522,231218787868.1999,6688726.0,1.1558289970988243,1.292513568927991,2.2829048070191607,0.02144301328421161,-0.02788197554267846,-0.005679262308363575,84.08664708419813,34.7118539628566,85.79185774070027,25.345934102207085,85.02615721094219,63.36683500053893,63.26804342942596,BULL,DEPLOY_ALTS
2025-05-28,107838.184311002,2.319565765914059,56133767.72568605,432700000.0,2143342706888.31,323119009777.139,231296584552.32004,6673244.0,1.0995447980686957,1.4876445332262014,2.254868155579068,0.019742004333702656,-0.030954908237992518,-0.007980757938613858,81.63532700245061,43.176090977796356,84.0427852029218,24.271475228630283,88.20632159361107,64.55453132942428,66.63982038807312,BULL,DEPLOY_ALTS
2025-05-29,105745.41660358,2.269515917375292,53100058.301737376,-346800000.0,2101348752694.31,317891224562.881,231334520859.26,6673244.0,1.002751942732985,1.405048608921353,2.208939146663749,0.024478269566203137,-0.030837894584166414,-0.007980757938613858,77.41975186515317,39.59331013981598,81.17749409093513,27.26318329997865,88.08522468356446,62.25775187604022,68.0866532288687,BULL,DEPLOY_ALTS
2025-05-30,104010.919562426,2.2301710388100866,50996176.59513025,-616100000.0,2066830946978.06,304659964725.219,231538688529.88998,6673244.0,0.9267380785316109,1.3472153312763093,2.1706963422407646,0.02619976540195945,-0.02758106070760369,-0.005370623392058516,74.10915466347114,37.084663851416764,78.79170850142559,28.350582914190237,84.71474178613293,59.98631567792248,63.871399703335946,BULL,DEPLOY_ALTS
2025-05-31,104687.507429349,2.2453195179282552,53092877.406321876,0.0,2080467809295.77,305718505778.764,231635586248.08005,6673244.0,0.9549327949247369,1.4008610184271835,2.1827688884035665,0.025140607340500498,-0.02705354590374698,-0.005370623392058516,75.33710630326705,39.411664143284185,79.54485689361283,27.681555407124815,84.16881906120184,60.93213452271263,62.78733932321023,BULL,DEPLOY_ALTS
2025-06-01,105710.005938228,2.2668244854256177,44303402.32416469,0.0,2101178071590.97,306561765778.24,231687623564.52997,6673244.0,0.9952957603099815,1.1679808152635347,2.2019306601723634,0.02300264715034417,-0.026468769133196735,-0.005370623392058516,77.09501614852871,29.309970428226144,80.74026815189362,26.331092026564644,83.56363618155339,58.910078504133914,64.0981811292402,BULL,DEPLOY_ALTS
2025-06-02,105884.742632211,2.263174032245519,44513973.21931791,-267500000.0,2104229403094.94,314999579353.958,232412755524.3101,6673244.0,0.9876782419231313,1.1724737641167045,2.203386859427434,0.02508350061096931,-0.029069866081677498,-0.005370623392058516,76.76325384016273,29.504862018733085,80.83111345601347,27.645483385124354,86.25549984782933,59.34378684048638,64.39290879511393,BULL,DEPLOY_ALTS
2025-06-03,105434.47745145,2.249049850630191,47952602.74107259,375100000.0,2095294001281.48,313315832347.017,233330868698.08005,6673244.0,0.959884525374578,1.2620268619251838,2.1918322167396025,0.029218690170714767,-0.028720495678939306,-0.005370623392058516,75.5527667639338,33.38942563988464,80.11027458364269,30.257516152536468,85.89393797150156,60.16326257591046,63.36683500053893,BULL,DEPLOY_ALTS
2025-06-04,104812.918218807,2.2306295386760513,41764615.27340626,87000000.0,2083148839111.21,315159803382.89,233760983780.49002,6672885.0,0.9238332623712274,1.098400696152104,2.1768078859415048,0.030154642503144258,-0.030007351290893047,-0.005424131392995135,73.98264252844153,26.29177891871855,79.17297847131618,30.84871956068013,87.22569912234401,57.95221102881176,64.55453132942428,BULL,DEPLOY_ALTS
2025-06-05,101650.738754543,2.1644219757163037,43061901.93028018,-278400000.0,2020294099992.37,292341916400.946,233655265769.79004,6672885.0,0.7966780350984852,1.1315667782667032,2.1092309306811847,0.03432763537197148,-0.026816751171992004,-0.005424131392995135,68.4447088368562,27.730431061316995,74.95717556471493,33.48463115652599,83.92376124620995,55.872526327428986,62.25775187604022,BULL,DEPLOY_ALTS
2025-06-06,104409.749679591,2.221377259248508,44184392.76775105,-47800000.0,2075175500201.43,299560106673.757,234094206014.07,6672885.0,0.904577760942189,1.1602184056378628,2.164503397706525,0.03367913862419347,-0.027034667260015577,-0.005663035106079128,73.14401644598004,28.973258747868098,78.40536032300746,33.07500186860996,84.14928163674759,58.24377012932878,59.98631567792248,NEUTRAL,HOLD
2025-06-07,105681.454614176,2.246857184421021,47573392.23712748,0.0,2100553336902.51,304953508465.046,234367709822.02005,6672885.0,0.9522419336163179,1.249646012928729,2.1888886664926934,0.03156583788657841,-0.0137780094404365,-0.005663035106079128,75.21991244644423,32.85237894035611,79.92664056759621,31.740114871461873,70.43002540463357,58.568416353724174,60.93213452271263,BULL,DEPLOY_ALTS
2025-06-08,105692.24740699,2.2465926766265145,50868852.71743694,0.0,2100654769399.47,302870081038.261,234336012449.52014,6672885.0,0.9510119951680065,1.335938082454457,2.1871080524358884,0.034156462616683925,-0.005220660371648034,-0.005663035106079128,75.1663454974672,36.59548824954391,79.81555657620748,33.37650821820854,61.574062903364215,58.825769549935345,58.910078504133914,NEUTRAL,HOLD
2025-06-09,110261.574859485,2.3383291419548384,48791211.804278664,386200000.0,2191877481230.95,324315565109.12,234714623359.73004,6672885.0,1.1250520300692193,1.280419611816774,2.2795072514079413,0.03501351801536701,0.0019954116060454385,-0.005663035106079128,82.7462318587,34.187251833174024,85.57990050223131,33.91787560959494,54.10618209971698,60.9849621677607,59.34378684048638,NEUTRAL,HOLD
2025-06-10,110212.732521096,2.3319943207037923,58795488.74918842,431200000.0,2189350055406.33,339012253954.424,234464917611.1899,6672885.0,1.1119402645395058,1.5402978178852023,2.27632692275296,0.033582218479624615,-0.007181695514106745,-0.005663035106079128,82.17518110726357,45.46004361735682,85.38149501420705,33.01378131516772,63.60352945260533,64.40628438189538,60.16326257591046,BULL,DEPLOY_ALTS
2025-06-11,108679.976091617,2.2994649025476215,48404928.11249151,164600000.0,2159529375273.5,334990282503.402,234886975306.13,6677155.0,1.0488677904495218,1.2663145385085934,2.242584224426207,0.039403888570943124,-0.006837347018277873,-0.005026755769615643,79.42821437403325,33.575413091829596,83.27644951260802,36.69109593881053,63.24716472540825,60.705988351051374,57.95221102881176,NEUTRAL,HOLD
2025-06-12,105979.229023759,2.2419620475504867,49530681.938531525,86300000.0,2107911943768.3,320595535562.532,234796104112.15997,6677155.0,0.938658765698404,1.2943528124067065,2.184875005171651,0.038142399333493726,0.00345861289626348,-0.005026755769615643,74.628330921528,34.79163521535038,79.67624744174167,35.89426397346808,52.59192159055506,57.66498932372005,55.872526327428986,NEUTRAL,HOLD
2025-06-13,106045.564408192,2.2394272436628913,48744168.63458802,301700000.0,2107973087547.79,311111352117.726,235627410601.00998,6677155.0,0.9334053019884081,1.2724617407301202,2.1843663651695384,0.041518089023383276,0.004368355079434005,-0.005379643601404416,73.99629256216183,33.84206157977664,79.64451582567433,38.026551249592245,51.65043345033576,57.45733236119999,58.24377012932878,NEUTRAL,HOLD
2025-06-14,105482.906116289,2.227143824699812,50097417.69695415,0.0,2097486541223.27,306048481935.159,235569231481.44995,6677155.0,0.9095840302439958,1.3058986364669702,2.170911360256624,0.03862896844656971,0.002682976070347287,-0.005379643601404416,72.74564636656417,35.292460862014615,78.80512244664907,36.20161009354373,53.394624692847685,57.177537598119045,58.568416353724174,NEUTRAL,HOLD
2025-06-15,105554.493830617,2.227219971359887,45138203.74837945,0.0,2098499110552.62,307537228689.268,235500792558.84003,6677155.0,0.9091337747388165,1.1754136338390822,2.170517144970099,0.03696275507462721,0.002567665244056494,-0.005379643601404416,72.72558282075363,29.632385368052578,78.780529241105,35.14913018612155,53.51395935424957,55.60564249980342,58.825769549935345,NEUTRAL,HOLD
2025-06-16,106951.27201815,2.258771912231857,49322196.338787004,433900000.0,2127895470544.72,309982828015.906,235389542129.81998,6677155.0,0.968535876039624,1.2831828179066376,2.1972730262861053,0.03601779655625115,4.601364973244593e-05,-0.005379643601404416,75.37256162941458,34.30711200682635,80.44970065887871,34.55223793289305,56.123605376760324,58.07368284991669,60.9849621677607,BULL,DEPLOY_ALTS
2025-06-17,104683.424798357,2.2032072026463054,39257212.47706352,216500000.0,2080968120976.95,303697873489.694,235007951012.98993,6677155.0,0.8619867998186833,1.0207204777696908,2.1487843046713975,0.0344282028075551,-0.004280795972186335,-0.005379643601404416,70.62469681212407,22.922227693848924,77.42472131890693,33.54815555686695,60.601401415442794,53.49527370595516,64.40628438189538,BULL,DEPLOY_ALTS
2025-06-18,104722.695052907,2.20581725377894,46544186.069563106,388300000.0,2081677732261.69,304290652058.44,233733263621.79004,6681056.0,0.8662139973124254,1.2090518638458463,2.147710248640484,0.028969137354032393,-0.0006945101664681541,-0.004798555696404305,70.81306223928797,31.09151796940221,77.35771610212062,30.09988368491762,56.889970181427316,54.692320955441446,60.705988351051374,BULL,DEPLOY_ALTS
2025-06-19,104690.650024581,2.202308074044105,42080610.644623846,0.0,2081355279873.41,304481216643.121,233636421810.27002,6681056.0,0.8588054046949082,1.0921568527081207,2.145232086234883,0.026659723254362833,-0.0023261054520606894,-0.004798555696404305,70.48293271135655,26.020938404071753,77.20311540677531,28.641119772234564,58.57850088764298,53.24475555037945,57.66498932372005,NEUTRAL,HOLD
2025-06-20,103290.105144757,2.1712340906871987,49284189.66725102,6400000.0,2054120245608.21,290401843920.233,233529840231.24002,6681056.0,0.7987880835090434,1.277278539184345,2.114858863254439,0.014792190159903518,0.0003621868252627891,-0.0011467056656230268,67.80853948531384,34.05100086276735,75.30827535027174,21.14487688827267,55.796399163259395,52.66833858090718,57.45733236119999,NEUTRAL,HOLD
2025-06-21,101532.568384733,2.1341088047568837,45094985.70851051,0.0,2017415966695.53,273839538572.26,233464316658.85983,6681056.0,0.7273975429820274,1.1674405675654433,2.0772754434054885,0.012826051856410503,0.007996482262832894,-0.0011467056656230268,64.6273515512888,29.28653598982286,72.9636256094117,19.902946476186813,47.89570076060507,49.07757663221322,57.177537598119045,NEUTRAL,HOLD
2025-06-22,100852.582646488,2.1199152283858615,34003012.81807224,0.0,2005179769771.73,268777741291.44,233514638030.55,6681056.0,0.6997502983696688,0.8801518454604053,2.0618086721701587,0.011680292525136471,0.007576972576913921,-0.0011467056656230268,63.395380476121055,16.8247524673473,71.998727755129,19.179216433436324,48.32984946922421,45.334415222636814,55.60564249980342,NEUTRAL,HOLD
2025-06-23,105511.624379331,2.2134869832042128,35796642.59550869,350600000.0,2097741233586.59,292612668627.388,234233990375.03,6681056.0,0.8769171574990023,0.9257434029140799,2.1552948501839335,0.014644108882073237,0.0026655159776405313,-0.0011467056656230268,71.28999887249066,18.80238707575519,77.8308831027514,21.051339906631434,53.412694065154085,50.152743443746395,58.07368284991669,NEUTRAL,HOLD
2025-06-24,105976.069298084,2.220349702793955,39400247.075757496,588600000.0,2107110352429.8,295402538889.655,234872727883.87994,6681056.0,0.8889746245795896,1.018248556562243,2.162950557394723,0.017424966742030756,0.0016930252745190888,-0.0011467056656230268,71.82728390365182,22.81500264600814,78.3084860457518,22.807895862961445,54.41912036966101,51.77672945815826,53.49527370595516,NEUTRAL,HOLD
2025-06-25,107238.530450163,2.2450664068043222,48438698.12457529,547700000.0,2132141147369.0,291827501114.879,234632628672.74002,6662200.0,0.9349129411374297,1.2497870558965218,2.1868605231824474,0.015097693369262588,0.004813336672354174,-0.003965777638372359,73.87431166481466,32.85849699093298,79.80011441042618,21.337850966453644,51.18992397842122,54.65661067207304,54.692320955441446,NEUTRAL,HOLD
2025-06-26,106984.012537757,2.2341438252792543,53299395.41515293,226700000.0,2127292099754.93,291547094716.217,234877851242.44995,6662200.0,0.9132972539178793,1.3723834406278712,2.179773007586319,0.015825112690824206,0.009856650430477343,-0.003965777638372359,72.91110893710216,38.17638624173909,79.35795822366639,21.797332466906212,45.97062099509698,55.155682855844326,53.24475555037945,NEUTRAL,HOLD
2025-06-27,107078.915606441,2.2307257878946083,38957439.82087054,501200000.0,2129020567385.96,292419308271.867,234909062198.58984,6662200.0,0.9059483007029306,1.0021912445818457,2.1798667482434237,0.015618378685797962,0.011786611674499792,-0.0016549672093512102,72.58363696220846,22.118481235817164,79.3638062547469,21.666746918779577,43.973312685178314,50.82481595490098,52.66833858090718,NEUTRAL,HOLD
2025-06-28,107331.585484636,2.2355962704995864,49048063.08177238,0.0,2134239999929.66,294208600645.254,234984969301.55,6662200.0,0.914445616409452,1.259777286449122,2.1831567105821557,0.015779955489266806,0.011801114110407074,-0.0016549672093512102,72.96228037907623,33.29184532975362,79.56905126374154,21.768808480653977,43.95830417874256,53.78660738888195,49.07757663221322,NEUTRAL,HOLD
2025-06-29,108396.616313179,2.255148786868359,57556587.39524894,0.0,2155183166489.81,302158279316.217,235005304190.11002,6662200.0,0.9506984046590451,1.4755416845894733,2.202915760094286,0.014972079535522376,0.006317881007006365,-0.0016549672093512102,74.5777175462837,42.65110315853539,80.80172382266387,21.25850576473334,49.63287773640512,57.34849945640225,45.334415222636814,NEUTRAL,HOLD
2025-06-30,107132.799107019,2.224449219216365,48997611.2684242,102100000.0,2130471589191.58,300388851494.499,235095464855.10995,6662200.0,0.8915307912414334,1.2539686169811435,2.175336605046803,0.014936731713254048,0.005215256120452372,-0.0016549672093512102,71.94118760128437,33.0398814484945,79.08119229586012,21.23617796846486,50.77397932870829,53.92138972982151,50.152743443746395,NEUTRAL,HOLD
2025-07-01,105613.399741631,2.190371437932748,44667980.69785939,-342200000.0,2100087563077.93,290294455719.481,235396137603.8801,6662200.0,0.8260855373342387,1.1418949579604643,2.1426740527428265,0.01600652629732391,0.006738757570819542,-0.0016549672093512102,69.02492375831784,28.17843869134788,77.04353193650128,21.91192413865071,49.19731445193105,51.367313253623294,51.77672945815826,NEUTRAL,HOLD
2025-07-02,108824.444231679,2.2572933277993874,52519245.69972608,407800000.0,2163835371770.1,310930535640.431,235949457957.4899,6659598.0,0.9521579291639846,1.3404687753877682,2.2059013664022777,0.01521733359772437,0.005249771817703808,-0.0020448825189068875,74.6427544784914,36.7920170729799,80.98798151513775,21.41342288220932,50.738259187095885,56.07426626586093,54.65661067207304,NEUTRAL,HOLD
2025-07-03,109602.20483914,2.2682210955541695,52184416.94984279,601800000.0,2179664531219.93,312621047413.045,236556520413.0399,6659598.0,0.9720030904352817,1.3296993591515749,2.219729984159874,0.013824367658501702,0.005340869819268068,-0.0020448825189068875,75.52706193882139,36.324869832338116,81.85068281193595,20.53354237744171,50.64398227034182,56.25390218576857,55.155682855844326,NEUTRAL,HOLD
2025-07-04,108040.89194001,2.215345083660493,54047028.24517785,0.0,2148601712907.34,302827514359.61,236760799127.9,6659598.0,0.8709110689708661,1.3744675823532475,2.1862716077911557,0.012832831633814878,0.009070080761076182,-0.001991192714995038,71.02236542672395,38.26679049715675,79.76337479691762,19.90722898862793,46.78463844849961,54.49063040483404,50.82481595490098,NEUTRAL,HOLD
2025-07-05,108217.468499924,2.2180745576921685,53426634.21737883,0.0,2152344091389.65,304028836772.573,236826901739.6599,6659598.0,0.8752655513891501,1.3557491953266032,2.188004000676971,0.013573997399205728,0.0030211470115864003,-0.001991192714995038,71.2164027154979,37.454839073144115,79.87145050016974,20.375393564233057,53.04465308942722,55.06369502654703,53.78660738888195,NEUTRAL,HOLD
2025-07-06,109215.197718403,2.236333996776805,55046041.59071229,0.0,2171497503296.05,310345645222.751,236778786064.0301,6659598.0,0.9089872193191862,1.3945049215617549,2.206343906253638,0.011467947437360904,0.0012567023891254525,-0.001991192714995038,72.71905225901321,39.13595438828762,81.01558945906574,19.045086590232007,54.87066898365704,56.14665205348952,57.34849945640225,NEUTRAL,HOLD
2025-07-07,108300.71675785,2.2137003448829926,51542220.31348737,216500000.0,2153777588647.45,307013209348.505,236775158243.55008,6659598.0,0.8652157482359241,1.3033681703153923,2.1861170528690277,0.01027209944304297,0.0023030294704404763,-0.001991192714995038,70.76857990459943,35.18269629777813,79.75373285481729,18.289717555542637,53.78782973966902,54.099235224086115,53.92138972982151,NEUTRAL,HOLD
2025-07-08,108953.191877278,2.2241472452865456,48843294.00170631,75300000.0,2167049398056.74,315738597830.343,236815788964.37,6659598.0,0.8841573272016656,1.2334231359652492,2.197324732522061,0.010582140102704196,-0.001327464398631073,-0.001991192714995038,71.61262341529952,32.14867578295642,80.45292636354372,18.48555775840749,57.54501170187895,54.138876076986726,51.367313253623294,NEUTRAL,HOLD
2025-07-09,111327.530542457,2.268230580456622,57606172.59748652,215700000.0,2215210888568.43,335050165487.704,237490791978.9399,6661912.0,0.9666413913581177,1.4518030111157905,2.243101281850531,0.011827846852793034,-0.002855445806135948,-0.001644416170816676,75.28814271669151,41.62138570992768,83.30870625137273,19.27242056186717,59.12631286637799,58.457024863681795,56.07426626586093,NEUTRAL,HOLD
2025-07-10,115879.650301125,2.3546017983970526,62499813.03697503,1175600000.0,2303292356999.74,355346738000.495,238317782533.61,6661912.0,1.1289010436524947,1.5711150263419893,2.3324920547353294,0.016432585999109905,0.0004923698256140696,-0.001644416170816676,82.5184906626163,46.79680817164054,88.8853688680791,22.181048899646516,55.66167335505102,63.125147685762926,56.25390218576857,NEUTRAL,HOLD
2025-07-11,117571.02510036,2.38212290459618,55760075.269690976,1029600000.0,2338612196961.74,357144054434.915,239226854294.26,6661912.0,1.1795509457275015,1.3988077170406024,2.3640636581680936,0.018476456527543927,0.002086944689086101,-0.0022828584928761275,84.77546835393366,39.32259765575037,90.85497014717171,23.472079628826968,54.011454919077565,62.356241385783825,54.49063040483404,NEUTRAL,HOLD
2025-07-12,117418.957450077,2.37341147249211,55142642.98295194,0.0,2335485977830.67,355216449018.516,239384766380.61993,6661912.0,1.16165651036291,1.3807289808062755,2.358559425543128,0.01954317890329227,-3.282514646207879e-06,-0.0022828584928761275,83.97808593536956,38.538392499135334,90.51158740952762,24.145885208699315,56.174621758081734,62.1696863444133,55.06369502654703,NEUTRAL,HOLD
2025-07-13,119117.556663276,2.4017092198498973,51489049.500450164,0.0,2369050366835.56,359110100026.357,239427473527.2699,6661912.0,1.2136342794916732,1.2873142511305478,2.3901779227499187,0.01612742302165593,-0.0034700659336218687,-0.0022828584928761275,86.2942338559388,34.48632205759579,92.48411416681145,21.98828973226269,59.76238050342148,62.281155014724426,56.14665205348952,NEUTRAL,HOLD
2025-07-14,119833.674467124,2.4125084332311304,54988273.74492251,297400000.0,2383825813673.85,363606274489.509,238784756221.48996,6661912.0,1.232422744365333,1.3726967411370565,2.401975871923132,0.013650020080373748,-0.005742618056938764,-0.0022828584928761275,87.1314545481161,38.189976344038755,93.22013176666879,20.423414031350315,62.114234591000944,63.60589236758092,54.099235224086115,NEUTRAL,HOLD
2025-07-15,117678.194934043,2.3641951149221963,60801289.09960436,403100000.0,2341223394839.92,378233206915.816,237830927176.12003,6661912.0,1.1397458302484933,1.5148107692636332,2.3563909903681446,0.009894381211892567,-0.012915992747740801,-0.0022828584928761275,83.00173821910752,44.35448653101676,90.37630911416413,18.05112815538113,69.53792816229657,63.72586696085611,54.138876076986726,NEUTRAL,HOLD
2025-07-16,118748.162736775,2.368875124533446,49151566.0041765,799400000.0,2363194640209.58,406599729410.538,239261911156.84003,6659273.0,1.1471315994157538,1.2230307841587464,2.375418697648373,0.01645089663704935,-0.0225069097158328,-0.0026780867000990582,83.33085072595978,31.697884545649522,91.56335673045483,22.19261499246984,79.46352548682358,62.51164249784411,58.457024863681795,NEUTRAL,HOLD
2025-07-17,119445.36520434,2.3749858049492363,51520271.728196375,514800000.0,2376237382764.3,420347293649.251,240801781881.5399,6659273.0,1.1572006305785725,1.2803341481792054,2.386924633195103,0.024653765302731,-0.026302664127016095,-0.0026780867000990582,83.77953034381977,34.183544658932654,92.28115699733891,27.37403689150787,83.39173484923845,64.5812556859969,63.125147685762926,BULL,DEPLOY_ALTS
2025-07-18,117988.946644558,2.340384009446915,53639596.17775935,363500000.0,2347165317624.54,427841866746.571,241821290756.45013,6659273.0,1.0905674734747257,1.3305364277711451,2.3554413887286896,0.03460366320708008,-0.03053807846268186,-0.0032604127251739667,80.81033311096598,36.361179534487604,90.31706801139018,33.65898682743407,87.77494631256432,65.22315107456127,62.356241385783825,BULL,DEPLOY_ALTS
2025-07-19,117901.626559009,2.336414214135971,52831533.516197935,0.0,2345398337785.54,433877664505.941,242130199642.39008,6659273.0,1.0816853171559202,1.3085904073269092,2.351363393946966,0.03635468205816661,-0.0326594480765392,-0.0032604127251739667,80.41454105923307,35.40922237462423,90.06266142873683,34.76503494187065,89.970342293333,65.20098966778724,62.1696863444133,BULL,DEPLOY_ALTS
2025-07-20,117256.920822268,2.323370138320551,54968249.18187077,0.0,2333757287859.66,453825859015.215,242285766327.68997,6659273.0,1.05585481904318,1.3597036312183002,2.336179972345139,0.037493821294014795,-0.044443606101828514,-0.0032604127251739667,79.26352485569265,37.626371473284124,89.11544040235952,35.48458333685727,100.0,66.33142590602932,62.281155014724426,BULL,DEPLOY_ALTS
2025-07-21,117482.469777673,2.3218439654227243,55570879.713699065,-131400000.0,2337365497467.13,454513156113.664,242751143990.80994,6659273.0,1.051750537935339,1.372848245514058,2.3381930722149904,0.039778358701043404,-0.049158434046940314,-0.0032604127251739667,79.08063662649973,38.19654818137043,89.24102807126093,36.927633644303086,100.0,66.66067869419018,63.60589236758092,BULL,DEPLOY_ALTS
2025-07-22,119955.795706077,2.3670956161477066,56749986.31933224,-68000000.0,2387516761560.49,452355960897.774,243297073471.44995,6659273.0,1.1356579012277264,1.4002710523210649,2.3847209026730045,0.04189217225697073,-0.0465968461598798,-0.0032604127251739667,82.81957864474356,39.38607305900431,92.14367679414478,38.262844568133616,97.52349554596195,68.61290345681934,63.72586696085611,BULL,DEPLOY_ALTS
2025-07-23,118629.055881304,2.334400354595592,52397576.973583624,-85800000.0,2359931875300.52,438111570682.855,244341284372.13998,6657715.0,1.0729544137634017,1.2914086128584665,2.355834955128874,0.04315041544964204,-0.03892937637858418,-0.0034936093934850865,80.02548889181172,34.66392405026078,90.34162073602015,39.05762613767139,90.11070164554631,65.61166591251808,62.51164249784411,BULL,DEPLOY_ALTS
2025-07-24,118354.435174386,2.3257901969225427,55531447.53247443,226700000.0,2354764508342.99,447620332487.873,245474138652.96988,6657715.0,1.055697686077438,1.366225624213475,2.347937585820969,0.04513683161346527,-0.041927990676253746,-0.0034936093934850865,79.25652295472698,37.90927733970813,89.8489416510493,40.18385225659701,93.00971662825786,66.55261405287033,64.5812556859969,BULL,DEPLOY_ALTS
2025-07-25,117540.808370857,2.304027155259395,59393947.27897837,130800000.0,2338855554998.78,449379722345.436,245386908055.27014,6657715.0,1.013953000794495,1.4587757785712072,2.3293281632973915,0.045834543317203824,-0.04635874568152809,-0.0006732010446999226,77.39636489805115,41.92384491523612,88.68798881937984,40.625517554043014,97.29330360208013,67.26062645541481,65.22315107456127,BULL,DEPLOY_ALTS
2025-07-26,117959.542343606,2.3118305041157874,56897864.79899452,0.0,2346959472845.03,451746443518.379,245924836834.01,6657715.0,1.0279253741809837,1.3953818665364903,2.3351438279883023,0.04703289617613593,-0.04648354002823796,-0.0006732010446999226,78.01897883679797,39.173993815509824,89.05080031352475,40.74867014648907,97.41395289036997,66.86304797863215,65.20098966778724,BULL,DEPLOY_ALTS
2025-07-27,119418.914051415,2.3388539623352456,51618193.42962463,0.0,2376524838793.01,466077664312.275,246122390881.5499,6657715.0,1.0780004397545062,1.2643578339033745,2.3614932441018768,0.04773476415941924,-0.04913238413163601,-0.0006732010446999226,80.25034160870078,33.49053670326481,90.69461431211252,41.04813395136381,99.97481533559544,66.74136114711305,66.33142590602932,BULL,DEPLOY_ALTS
2025-07-28,118003.302016078,2.3084821087206895,53966794.72667613,157100000.0,2349472897426.47,457680388920.669,246321710341.39984,6657715.0,1.0202595836914476,1.3199501875829458,2.331005421104684,0.04824453697419995,-0.0476645038500062,-0.0006732010446999226,77.67738848000766,35.9019779599335,88.79262490888496,41.375158571764494,98.55569086447593,66.09907888797494,66.66067869419018,BULL,DEPLOY_ALTS
